id,gdp2000,gdp2001,gdp2002,gdp2003,gdp2004,gdp2005,gdp2006,gdp2007,gdp2008,gdp2009,gdp2010,gdp2011,gdp2012,gdp2013,gdp2014,gdp2015,gdp2016,gdp2017,gdp2018,gdp2019,gdp2020,county,regionid,city,province,RegionCode
"49",165157.230000000010477,175534.529999999998836,206397.329999999987194,225687.630000000004657,275345.690000000002328,321454.309999999997672,370917.969999999972060,454571.309999999997672,546383.689999999944121,615565.439999999944121,757135.310000000055879,937528.380000000004657,1081889.300000000046566,1129533.100000000093132,1197880.399999999906868,1252410.600000000093132,1315636.800000000046566,1410307.000000000000000,1502973.000000000000000,1605310.800000000046566,1638695.500000000000000, ,"130131",石家庄市, ,"130131"
"50",156419.920000000012806,169298.420000000012806,190112.940000000002328,205825.140000000013970,250275.329999999987194,278044.309999999997672,323293.409999999974389,401108.809999999997672,492423.219999999972060,552210.439999999944121,685962.130000000004657,861666.130000000004657,970750.500000000000000,1070708.399999999906868,1153462.300000000046566,1209195.100000000093132,1256300.899999999906868,1373379.300000000046566,1498146.100000000093132,1615929.100000000093132,1679598.600000000093132, ,"130132",石家庄市, ,"130132"
"51",159816.410000000003492,168229.269999999989523,182649.970000000001164,201240.589999999996508,246549.839999999996508,289076.780000000027940,343877.969999999972060,412678.750000000000000,482733.130000000004657,566106.880000000004657,690309.810000000055879,856599.380000000004657,944359.939999999944121,1052115.000000000000000,1127922.899999999906868,1183812.899999999906868,1236282.399999999906868,1348235.800000000046566,1456985.600000000093132,1562634.500000000000000,1615499.300000000046566,赵县,"130133",石家庄市, ,"130133"
"52",168566.670000000012806,183248.059999999997672,205957.880000000004657,232778.230000000010477,279080.659999999974389,331238.250000000000000,399726.840000000025611,468945.059999999997672,564276.939999999944121,619816.189999999944121,746937.630000000004657,917887.189999999944121,1062866.500000000000000,1143979.600000000093132,1244732.899999999906868,1303863.100000000093132,1370134.899999999906868,1484453.100000000093132,1611575.300000000046566,1725308.000000000000000,1777759.399999999906868, ,"130181",石家庄市, ,"130181"
"53",151208.859999999986030,168658.809999999997672,186476.359999999986030,207302.390000000013970,266620.559999999997672,312824.500000000000000,348985.250000000000000,432571.469999999972060,535013.000000000000000,599900.810000000055879,712606.439999999944121,864437.380000000004657,1003483.300000000046566,1106578.500000000000000,1190565.300000000046566,1256741.800000000046566,1313402.899999999906868,1398054.000000000000000,1500648.500000000000000,1610638.000000000000000,1681026.500000000000000, ,"130183",石家庄市, ,"130183"
"54",152094.549999999988358,173969.140000000013970,197070.079999999987194,214193.339999999996508,255300.190000000002328,299263.969999999972060,339146.059999999997672,422051.559999999997672,515549.909999999974389,591878.500000000000000,709978.560000000055879,852408.250000000000000,961329.500000000000000,1050470.800000000046566,1124747.600000000093132,1181977.500000000000000,1280794.500000000000000,1378554.600000000093132,1504032.600000000093132,1609389.800000000046566,1664228.100000000093132, ,"130184",石家庄市, ,"130184"
"55",182213.980000000010477,196003.589999999996508,222152.660000000003492,248964.839999999996508,292629.969999999972060,341944.590000000025611,417224.809999999997672,505829.530000000027940,609438.000000000000000,707988.000000000000000,827702.880000000004657,1000568.800000000046566,1118137.100000000093132,1208906.899999999906868,1307364.399999999906868,1383452.600000000093132,1485114.399999999906868,1564279.100000000093132,1674075.300000000046566,1770999.100000000093132,1826013.000000000000000, ,"130202", , ,"130202"
"56",203314.519999999989523,225218.480000000010477,239195.720000000001164,270724.690000000002328,302462.880000000004657,372295.840000000025611,450884.159999999974389,537718.939999999944121,650545.000000000000000,731835.560000000055879,869850.750000000000000,1051191.300000000046566,1216902.000000000000000,1292771.600000000093132,1382558.399999999906868,1457861.300000000046566,1542630.500000000000000,1629100.100000000093132,1744540.399999999906868,1848048.500000000000000,1908372.800000000046566, ,"130203", , ,"130203"
"57",176005.230000000010477,190393.440000000002328,207874.920000000012806,235868.529999999998836,306220.590000000025611,348605.380000000004657,403197.880000000004657,479543.690000000002328,566275.310000000055879,675154.689999999944121,815311.310000000055879,967821.130000000004657,1108693.300000000046566,1216562.100000000093132,1290686.000000000000000,1350082.000000000000000,1419031.899999999906868,1502637.600000000093132,1603688.800000000046566,1690390.899999999906868,1736677.000000000000000, ,"130204", , ,"130204"
"58",178736.000000000000000,202058.859999999986030,216494.269999999989523,254914.079999999987194,296316.969999999972060,352041.190000000002328,410472.840000000025611,504950.409999999974389,596417.689999999944121,689995.810000000055879,820409.189999999944121,987990.810000000055879,1118367.500000000000000,1205102.500000000000000,1288616.100000000093132,1358181.800000000046566,1428873.100000000093132,1521873.399999999906868,1623368.000000000000000,1713408.600000000093132,1768228.100000000093132,开平区,"130205", , ,"130205"
"59",180838.220000000001164,199338.519999999989523,215218.380000000004657,247780.029999999998836,297770.780000000027940,349812.630000000004657,416293.590000000025611,498923.840000000025611,596273.810000000055879,691271.630000000004657,827298.060000000055879,1003245.099999999976717,1137916.800000000046566,1259360.899999999906868,1343174.100000000093132,1407476.000000000000000,1488740.399999999906868,1597948.500000000000000,1713680.000000000000000,1810013.600000000093132,1868233.899999999906868, ,"130207", , ,"130207"
"60",185226.809999999997672,202267.660000000003492,217483.420000000012806,251764.339999999996508,295067.719999999972060,355357.280000000027940,420764.719999999972060,505716.190000000002328,606466.560000000055879,700998.750000000000000,857215.560000000055879,1024199.900000000023283,1184553.800000000046566,1278778.300000000046566,1360321.899999999906868,1428711.000000000000000,1501686.399999999906868,1605451.600000000093132,1716720.800000000046566,1825354.899999999906868,1889297.300000000046566, ,"130208", , ,"130208"
"61",166161.859999999986030,183766.269999999989523,185571.059999999997672,209101.700000000011642,267658.969999999972060,314956.159999999974389,388393.340000000025611,464439.630000000004657,558442.689999999944121,677372.560000000055879,777563.810000000055879,929453.000000000000000,1065817.300000000046566,1204841.600000000093132,1294476.600000000093132,1377852.800000000046566,1453309.500000000000000,1568409.399999999906868,1666783.899999999906868,1734333.399999999906868,1789863.300000000046566,曹妃甸区,"130209", , ,"130209"
"62",158666.339999999996508,176751.410000000003492,195731.809999999997672,223482.660000000003492,254022.470000000001164,302542.190000000002328,361003.969999999972060,458948.630000000004657,534196.750000000000000,630042.380000000004657,730641.000000000000000,876785.060000000055879,1011374.000000000000000,1143424.500000000000000,1237052.500000000000000,1292335.300000000046566,1355295.000000000000000,1464321.100000000093132,1562341.000000000000000,1668503.000000000000000,1729424.800000000046566, ,"130224", , ,"130224"
"63",171695.730000000010477,187098.940000000002328,206360.920000000012806,227665.190000000002328,279478.559999999997672,339990.969999999972060,417506.219999999972060,495959.809999999997672,589539.500000000000000,672590.439999999944121,799456.310000000055879,999136.560000000055879,1153762.600000000093132,1230239.500000000000000,1335661.899999999906868,1423086.600000000093132,1486347.100000000093132,1576218.600000000093132,1684738.600000000093132,1748469.500000000000000,1821890.500000000000000, ,"130225", , ,"130225"
"64",163329.799999999988358,180048.700000000011642,192644.720000000001164,226082.720000000001164,266231.030000000027940,317094.159999999974389,356172.250000000000000,442310.469999999972060,525770.380000000004657,637052.189999999944121,768432.380000000004657,922241.060000000055879,1047322.800000000046566,1150966.899999999906868,1218582.500000000000000,1260431.500000000000000,1307399.300000000046566,1410705.100000000093132,1516670.500000000000000,1639641.300000000046566,1682530.899999999906868, ,"130227", , ,"130227"
"65",168808.299999999988358,183206.660000000003492,195059.859999999986030,220885.950000000011642,269131.500000000000000,313320.409999999974389,354396.469999999972060,436101.809999999997672,528768.810000000055879,630348.880000000004657,771829.189999999944121,935126.380000000004657,1046560.000000000000000,1152399.000000000000000,1255065.000000000000000,1352814.399999999906868,1422164.100000000093132,1527930.399999999906868,1627077.000000000000000,1751655.500000000000000,1809259.500000000000000, ,"130229", , ,"130229"
"66",171855.450000000011642,186343.029999999998836,210382.660000000003492,239466.190000000002328,281496.530000000027940,344255.630000000004657,398410.780000000027940,488814.380000000004657,593036.750000000000000,669493.060000000055879,784963.810000000055879,970581.130000000004657,1097134.899999999906868,1198152.300000000046566,1247229.399999999906868,1291831.300000000046566,1351420.500000000000000,1467950.899999999906868,1581653.000000000000000,1701537.899999999906868,1756270.500000000000000, ,"130281", , ,"130281"
"67",180818.220000000001164,194039.220000000001164,210329.089999999996508,252056.000000000000000,309121.000000000000000,370763.780000000027940,441923.409999999974389,533820.380000000004657,633039.310000000055879,731760.939999999944121,863777.310000000055879,1053342.899999999906868,1230451.899999999906868,1299869.000000000000000,1378790.000000000000000,1441124.000000000000000,1499960.300000000046566,1592701.100000000093132,1702612.500000000000000,1812151.899999999906868,1872191.600000000093132, ,"130283", , ,"130283"
"68",157144.049999999988358,177194.769999999989523,200438.630000000004657,229986.880000000004657,287063.059999999997672,336838.809999999997672,392812.719999999972060,479415.190000000002328,548456.810000000055879,667091.630000000004657,797791.439999999944121,950963.689999999944121,1095668.899999999906868,1215960.100000000093132,1299966.899999999906868,1363518.300000000046566,1451726.300000000046566,1543051.300000000046566,1651114.899999999906868,1752649.800000000046566,1816929.800000000046566, ,"130284", , ,"130284"
"69",203840.839999999996508,224204.630000000004657,239458.660000000003492,275762.190000000002328,320801.690000000002328,379923.750000000000000,464651.840000000025611,552733.060000000055879,664933.380000000004657,752778.000000000000000,888183.560000000055879,1093776.100000000093132,1252021.300000000046566,1293024.399999999906868,1377092.100000000093132,1452285.600000000093132,1528092.100000000093132,1635579.100000000093132,1758246.399999999906868,1850552.899999999906868,1896391.500000000000000, ,"130302",秦皇岛市, ,"130302"
"70",174887.880000000004657,190114.559999999997672,204575.230000000010477,237854.079999999987194,284904.380000000004657,339334.340000000025611,400893.130000000004657,477099.559999999997672,594737.000000000000000,683046.750000000000000,816381.880000000004657,982422.000000000000000,1105901.100000000093132,1174705.600000000093132,1248514.600000000093132,1317366.899999999906868,1385345.899999999906868,1485250.399999999906868,1595632.300000000046566,1681724.000000000000000,1726913.000000000000000,山海关区,"130303",秦皇岛市, ,"130303"
"71",165066.839999999996508,180158.630000000004657,197512.420000000012806,233440.269999999989523,279090.780000000027940,331354.840000000025611,388249.280000000027940,465311.219999999972060,557661.939999999944121,637187.689999999944121,784663.689999999944121,938029.189999999944121,1065364.000000000000000,1140541.600000000093132,1210134.100000000093132,1284500.899999999906868,1351817.500000000000000,1461816.500000000000000,1576382.500000000000000,1672382.100000000093132,1722404.800000000046566,北戴河区,"130304",秦皇岛市, ,"130304"
"72",158283.529999999998836,173960.839999999996508,189481.769999999989523,211523.359999999986030,268510.340000000025611,298015.940000000002328,353452.750000000000000,427374.909999999974389,523865.940000000002328,614603.439999999944121,732872.060000000055879,910712.880000000004657,1011202.300000000046566,1135409.500000000000000,1209473.100000000093132,1276245.399999999906868,1351817.500000000000000,1471276.800000000046566,1582473.899999999906868,1681552.399999999906868,1722229.000000000000000, ,"130306",秦皇岛市, ,"130306"
"73",144995.859999999986030,158129.029999999998836,166629.829999999987194,195715.769999999989523,235682.130000000004657,273299.840000000025611,324535.219999999972060,397574.250000000000000,489720.059999999997672,593684.689999999944121,716221.500000000000000,898031.250000000000000,1015022.599999999976717,1096985.300000000046566,1160613.600000000093132,1202569.899999999906868,1245442.899999999906868,1352421.000000000000000,1455787.000000000000000,1538390.500000000000000,1583041.399999999906868, ,"130321",秦皇岛市, ,"130321"
"74",155454.329999999987194,169847.609999999986030,195472.140000000013970,217915.670000000012806,266511.250000000000000,309203.559999999997672,364054.000000000000000,452395.969999999972060,534290.500000000000000,643580.000000000000000,747656.000000000000000,914887.880000000004657,1044674.300000000046566,1163049.000000000000000,1246613.399999999906868,1311574.100000000093132,1386052.899999999906868,1491713.500000000000000,1601727.800000000046566,1696238.300000000046566,1762354.300000000046566, ,"130322",秦皇岛市, ,"130322"
"75",128928.910000000003492,147519.299999999988358,163878.380000000004657,196255.170000000012806,233394.640000000013970,271522.380000000004657,326388.809999999997672,418508.030000000027940,515485.000000000000000,583333.310000000055879,700165.560000000055879,885129.380000000004657,1010249.099999999976717,1080984.800000000046566,1131552.600000000093132,1183280.100000000093132,1243587.899999999906868,1361823.600000000093132,1481679.500000000000000,1555384.899999999906868,1617049.899999999906868, ,"130324",秦皇岛市, ,"130324"
"76",185858.859999999986030,197490.579999999987194,218145.440000000002328,240643.589999999996508,289097.750000000000000,343941.590000000025611,407573.030000000027940,488315.380000000004657,605101.439999999944121,693594.060000000055879,821535.810000000055879,987988.880000000004657,1118161.600000000093132,1199196.000000000000000,1288183.600000000093132,1353546.100000000093132,1423791.300000000046566,1528049.899999999906868,1641449.899999999906868,1764619.600000000093132,1821226.899999999906868, ,"130402", , ,"130402"
"77",196306.450000000011642,205121.450000000011642,221626.579999999987194,249709.339999999996508,288175.059999999997672,352225.880000000004657,422977.940000000002328,506739.190000000002328,617378.560000000055879,689666.880000000004657,805234.189999999944121,988643.000000000000000,1140824.500000000000000,1218931.100000000093132,1306822.100000000093132,1373311.100000000093132,1440489.300000000046566,1542996.800000000046566,1668690.899999999906868,1777383.100000000093132,1845308.100000000093132, ,"130403", , ,"130403"
"78",196419.750000000000000,205120.880000000004657,223377.809999999997672,252708.269999999989523,295390.690000000002328,346623.940000000002328,422970.250000000000000,504757.340000000025611,611941.689999999944121,668475.500000000000000,804906.310000000055879,966745.560000000055879,1124954.600000000093132,1205878.500000000000000,1279105.100000000093132,1333790.800000000046566,1391874.600000000093132,1475188.100000000093132,1583613.600000000093132,1689496.399999999906868,1754481.000000000000000, ,"130404", , ,"130404"
"79",191726.839999999996508,191235.250000000000000,211578.440000000002328,231915.609999999986030,287454.809999999997672,341257.190000000002328,395351.809999999997672,470468.969999999972060,557295.630000000004657,635908.630000000004657,769467.810000000055879,942671.880000000004657,1089961.899999999906868,1159245.300000000046566,1230054.100000000093132,1278966.000000000000000,1339694.500000000000000,1423658.100000000093132,1547197.800000000046566,1655596.000000000000000,1703699.100000000093132,峰峰矿区,"130406", , ,"130406"
"80",137321.480000000010477,158901.809999999997672,177294.500000000000000,186276.410000000003492,243067.720000000001164,283619.940000000002328,334799.690000000002328,399667.000000000000000,460900.030000000027940,580095.189999999944121,712092.189999999944121,841847.689999999944121,955626.630000000004657,1039424.199999999953434,1175099.000000000000000,1255769.000000000000000,1309986.500000000000000,1390894.000000000000000,1529904.600000000093132,1644585.300000000046566,1698222.600000000093132, ,"130407", , ,"130407"
"81",173451.940000000002328,183170.670000000012806,199813.970000000001164,223350.130000000004657,274144.590000000025611,320177.840000000025611,388530.030000000027940,460372.000000000000000,566447.630000000004657,638384.060000000055879,774800.560000000055879,935279.750000000000000,1066309.399999999906868,1147915.000000000000000,1227637.600000000093132,1284574.399999999906868,1348260.100000000093132,1455745.399999999906868,1570335.600000000093132,1674988.600000000093132,1733733.100000000093132, ,"130408", , ,"130408"
"82",150315.579999999987194,155578.170000000012806,174830.839999999996508,188845.329999999987194,231498.190000000002328,271503.469999999972060,320397.469999999972060,390490.250000000000000,471755.719999999972060,565851.560000000055879,696261.560000000055879,852032.750000000000000,934808.939999999944121,1007078.500000000000000,1088556.399999999906868,1140206.800000000046566,1190492.600000000093132,1308367.300000000046566,1402517.000000000000000,1523252.899999999906868,1598518.600000000093132, ,"130423", , ,"130423"
"83",148790.920000000012806,159544.730000000010477,177354.880000000004657,199248.049999999988358,243822.029999999998836,290767.530000000027940,340465.659999999974389,412647.659999999974389,489097.909999999974389,575820.750000000000000,712027.000000000000000,895029.310000000055879,955749.630000000004657,1059207.600000000093132,1136401.800000000046566,1219808.000000000000000,1270085.800000000046566,1371053.800000000046566,1492267.000000000000000,1604631.100000000093132,1679039.800000000046566, ,"130424", , ,"130424"
"84",153231.309999999997672,160727.079999999987194,177291.630000000004657,195172.980000000010477,241884.450000000011642,264414.280000000027940,360783.000000000000000,403215.159999999974389,458434.190000000002328,560992.630000000004657,670519.250000000000000,867633.689999999944121,959039.310000000055879,1056684.300000000046566,1123120.500000000000000,1169306.000000000000000,1219714.899999999906868,1334670.000000000000000,1447090.100000000093132,1536198.800000000046566,1592115.000000000000000, ,"130425", , ,"130425"
"85",181111.089999999996508,184132.380000000004657,204195.160000000003492,228471.690000000002328,282574.559999999997672,332733.590000000025611,401499.190000000002328,476554.309999999997672,590809.810000000055879,660228.380000000004657,783168.439999999944121,947021.380000000004657,1079929.600000000093132,1174289.000000000000000,1258497.600000000093132,1294065.500000000000000,1340587.800000000046566,1421082.300000000046566,1522793.899999999906868,1606768.899999999906868,1669980.399999999906868,涉县,"130426", , ,"130426"
"86",166389.559999999997672,171871.690000000002328,199252.609999999986030,223578.160000000003492,267394.659999999974389,325218.059999999997672,387413.380000000004657,448815.030000000027940,532739.189999999944121,623661.939999999944121,740220.750000000000000,907085.380000000004657,1028539.900000000023283,1105226.399999999906868,1188031.399999999906868,1240841.800000000046566,1272392.899999999906868,1376211.300000000046566,1477525.399999999906868,1589490.399999999906868,1654477.000000000000000,磁县,"130427", , ,"130427"
